,links
1481,http://aajtak.intoday.in/gallery/top-news-of-5-august-2014-1-7125.html
1482,http://aajtak.intoday.in/gallery/top-news-of-27-november-2014-in-pictures-1-7844.html
1483,http://aajtak.intoday.in/gallery/28-december-2012-news-reel-1-4671.html
1484,http://aajtak.intoday.in/gallery/picture-of-under-construction-bridge-collapses-in-kolkata-1-10032.html
1485,http://aajtak.intoday.in/gallery/top-news-of-8th-december-2012-1-4561.html
1486,http://aajtak.intoday.in/gallery/top-news-of-5th-september-2015-1-9181.html
1487,http://aajtak.intoday.in/gallery/ac-double-decker-train-1-3975.html
1488,http://aajtak.intoday.in/gallery/first-monsoon-in-delhi-1-3663.html
1489,http://aajtak.intoday.in/gallery/gujarat-assembly-election-2017-pm-narendra-modi-vadnagar-tea-shop-1-15238.html
1490,http://aajtak.intoday.in/gallery/gujrat-cm-meets-newly-appointed-head-of-vohra-community-1-6308.html
1491,http://aajtak.intoday.in/gallery/20-june-2012-1-3602.html
1492,http://aajtak.intoday.in/gallery/top-news-of-8th-august-2014-in-pics-1-7137.html
1493,http://aajtak.intoday.in/gallery/Crorepati-govt-employee-under-vigilance-scanner-1-3381.html
1494,http://aajtak.intoday.in/gallery/top-news-of-5th-october-2015-1-9298.html
1495,http://aajtak.intoday.in/gallery/attack-on-jitan-ram-manjhis-convoy-near-gaya-in-bihar-1-10387.html
1496,http://aajtak.intoday.in/gallery/Rain-lashes-Jaipur-1-3938.html
1497,http://aajtak.intoday.in/gallery/picture-gallery-of-important-news-events-of-4th-june-2014-1-6826.html
1498,http://aajtak.intoday.in/gallery/1993-mumbai-blasts-how-a-gun-changed-sanjay-dutts-life-1-5134.html
1499,http://aajtak.intoday.in/gallery/20-june-2013-newsreel-1-5468.html
1500,http://aajtak.intoday.in/gallery/Top-news-of-7th-November-2012-1-4384.html
1501,http://aajtak.intoday.in/gallery/top-news-on-1st-march-2016-1-9872.html
1502,http://aajtak.intoday.in/gallery/top-news-of-31-march-2013-1-5182.html
1503,http://aajtak.intoday.in/gallery/gorakhpur-brd-college-child-death-encephalitis-1-14012.html
1504,http://aajtak.intoday.in/gallery/news-on-15-nov-2013-1-6040.html
1505,http://aajtak.intoday.in/gallery/15-may-2012-1-3402.html
1506,http://aajtak.intoday.in/gallery/bharat-bandh-photo-gallery-1-4940.html
1507,http://aajtak.intoday.in/gallery/Hamid-ansari-took-oath-as-vice-president-1-3872.html
1508,http://aajtak.intoday.in/gallery/eman-ahmed-looses-250-kg-weight-video-viral-1-12138.html
1509,http://aajtak.intoday.in/gallery/top-news-of-6th-august-2016-1-10812.html
1510,http://aajtak.intoday.in/gallery/news-of-10-august-2013-in-pics-1-5654.html
1511,http://aajtak.intoday.in/gallery/indira-gandhi-remembered-1-457.html
1512,http://aajtak.intoday.in/gallery/top-news-of-13th-september-2016-on-uttar-pradesh-cm-akhilesh-yadav-jammu-kashmir-delhi-aam-aadmi-party-rjd-former-mp-shahabuddin-pm-modi-1-10978.html
1513,http://aajtak.intoday.in/gallery/rahul-gandhi-dwarkadhish-temple-gujarat-visit-puja-congress-1-14978.html
1514,http://aajtak.intoday.in/gallery/top-news-of-9th-march-1-6475.html
1515,http://aajtak.intoday.in/gallery/top-news-on-23rd-april-2016-1-10154.html
1516,http://aajtak.intoday.in/gallery/Kejriwal-targets-Mukhesh-Ambani-1-4338.html
1517,http://aajtak.intoday.in/gallery/News-this-Week-1-4241.html
1518,http://aajtak.intoday.in/gallery/top-news-of-01-april-2013-1-5188.html
1519,http://aajtak.intoday.in/gallery/the-giant-of-jungle-having-fun-1-9141.html
1520,http://aajtak.intoday.in/gallery/200-child-labourers-rescued-by-hyderabad-police-in-hyderabad-1-8178.html
1521,http://aajtak.intoday.in/gallery/16-may-2012-1-3407.html
1522,http://aajtak.intoday.in/gallery/top-news-of-25th-february-2016-1-9856.html
1523,http://aajtak.intoday.in/gallery/ajmal-kasab-hanged-1-4462.html
1524,http://aajtak.intoday.in/gallery/corruption-in-mp-government-department-1-5025.html
1525,http://aajtak.intoday.in/gallery/ummer-fayaz-martyred-in-kashmir-was-only-22-year-old-1-12479.html
1526,http://aajtak.intoday.in/gallery/mumbai-metro-in-pics-1-6841.html
1527,http://aajtak.intoday.in/gallery/using-mobile-phone-while-driving-killed-2100-1-14582.html
1528,http://aajtak.intoday.in/gallery/afzalguru-excution-who-said-what-1-4884.html
1529,http://aajtak.intoday.in/gallery/top-news-of-06th-february-2016-in-pictures-1-9771.html
1530,http://aajtak.intoday.in/gallery/top-news-of-22-december-2012-1-4648.html
1531,http://aajtak.intoday.in/gallery/from-clicking-selfie-to-being-bahubali-lord-ganpati-arrives-with-style-this-ganesh-chaturthi-1-9218.html
1532,http://aajtak.intoday.in/gallery/30-august-2013-top-news-of-the-day-1-5744.html
1533,http://aajtak.intoday.in/gallery/robert-vadra-bodybuilding-1-3945.html
1534,http://aajtak.intoday.in/gallery/news-of-last-week-in-photo-1-3666.html
1535,http://aajtak.intoday.in/gallery/big-news-of-5th-october-2014-in-pictures-1-7473.html
1536,http://aajtak.intoday.in/gallery/top-news-of-25-july-2014-1-7077.html
1537,http://aajtak.intoday.in/gallery/top-news-of-19th-july-2014-in-pics--1-7043.html
1538,http://aajtak.intoday.in/gallery/rains-bring-chardham-yatra-life-to-a-halt-in-uttarakhand-1-5458.html
1539,http://aajtak.intoday.in/gallery/top-news-of-29-december-2013-1-6203.html
1540,http://aajtak.intoday.in/gallery/top-news-of-2nd-january-2015--1-8070.html
1541,http://aajtak.intoday.in/gallery/gujarat-history-of-pm-modi-birthplace-vadnagar-1-15244.html
1542,http://aajtak.intoday.in/gallery/02-december-aajtak-newsreel-1-4520.html
1543,http://aajtak.intoday.in/gallery/several-are-still-missing-in-uttarakhand-flood-furry-1-5471.html
1544,http://aajtak.intoday.in/gallery/stampede-during-baba-jai-gurdevs-sabha-in-varanasi-1-11100.html
1545,http://aajtak.intoday.in/gallery/top-news-of-17th-october-2015-1-9339.html
1546,http://aajtak.intoday.in/gallery/nation-pays-homage-to-parliament-attack-martyrs-1-4590.html
1547,http://aajtak.intoday.in/gallery/Images-for-anna-ramdev-stir-1-3505.html
1548,http://aajtak.intoday.in/gallery/top-news-of-21-january-2013-1-4798.html
1549,http://aajtak.intoday.in/gallery/top-news-of-21st-february-2013-1-4948.html
1550,http://aajtak.intoday.in/gallery/News-on-11-oct-2012-1-4227.html
1551,http://aajtak.intoday.in/gallery/top-news-of-12th-august-2014-1-7155.html
1552,http://aajtak.intoday.in/gallery/indian-railway-100-percent-concession-patients-awardees-handicapped-1-14753.html
1553,http://aajtak.intoday.in/gallery/top-news-of-30th-may-2016-in-pictures-1-10420.html
1554,http://aajtak.intoday.in/gallery/top-news-of-27th-jan-2014-1-6306.html
1555,http://aajtak.intoday.in/gallery/top-news-of-26th-august-2015-1-9142.html
1556,http://aajtak.intoday.in/gallery/09-may-2012-1-3372.html
1557,http://aajtak.intoday.in/gallery/nitish-kumar-met-patna-blast-victims-1-5968.html
1558,http://aajtak.intoday.in/gallery/photos-india-today-cicero-survey-who-is-the-most-honest-politician-1-8461.html
1559,http://aajtak.intoday.in/gallery/top-news-of-2-october-2013-in-pics-1-5874.html
1560,http://aajtak.intoday.in/gallery/pranab-mukherjee-1-3047.html
1561,http://aajtak.intoday.in/gallery/miss-asia-pacific-2013-srishti-rana-returns-home-1-6005.html
1562,http://aajtak.intoday.in/gallery/top-news-of-9-april-2013-in-photos-1-5227.html
1563,http://aajtak.intoday.in/gallery/26-march-2013-main-news-events-1-5165.html
1564,http://aajtak.intoday.in/gallery/top-news-of-7th-december-2015-1-9525.html
1565,http://aajtak.intoday.in/gallery/13-जून-2016-तस्वीरों-में-देखिए-दिनभर-की-बड़ी-खबरें-1-10506.html
1566,http://aajtak.intoday.in/gallery/reaction-after-pm-modi-announced-rs500-and-rs1000-notes-are-no-longer-legal-tender-1-11149.html
1567,http://aajtak.intoday.in/gallery/top-news-of-18th-march-2014-1-6517.html
1568,http://aajtak.intoday.in/gallery/06-july-2012-photo-1-3662.html
1569,http://aajtak.intoday.in/gallery/car-caught-fire-at-allahabad-lucknow-highway-1-5661.html
1570,http://aajtak.intoday.in/gallery/top-news-of-3-december-2014-in-pictures-1-7888.html
1571,http://aajtak.intoday.in/gallery/top-news-of-22nd-july-2016-1-10729.html
1572,http://aajtak.intoday.in/gallery/23-Sept-newsreel-1-4124.html
1573,http://aajtak.intoday.in/gallery/litter-covered-the-entire-nala-1-4891.html
1574,http://aajtak.intoday.in/gallery/top-news-in-photos-of-2-january-2013-1-4694.html
1575,http://aajtak.intoday.in/gallery/top-news-of-22th-august-2015-1-9118.html
1576,http://aajtak.intoday.in/gallery/porsche-cayenne-towing-an-aircraft-set-new-world-record-1-12328.html
1577,http://aajtak.intoday.in/gallery/photos-devastating-kolkata-market-fire-1-4986.html
1578,http://aajtak.intoday.in/gallery/photos-1-1655.html
1579,http://aajtak.intoday.in/gallery/bjp-executive-meet-in-mumbai-1-3448.html
1580,http://aajtak.intoday.in/gallery/26-august-2012-1-3970.html
1581,http://aajtak.intoday.in/gallery/delhi-assembly-elections-turncoat-leaders--1-8256.html
1582,http://aajtak.intoday.in/gallery/top-news-of-7-august-2013-in-pics-1-5643.html
1583,http://aajtak.intoday.in/gallery/nation-remebers-abdul-kalam-on-birth-anniversary-1-9330.html
1584,http://aajtak.intoday.in/gallery/top-news-of-13th-october-2014-1-7533.html
1585,http://aajtak.intoday.in/gallery/who-is-sheila-dixit-1-3751.html
1586,http://aajtak.intoday.in/gallery/17-june-2012-1-3584.html
1587,http://aajtak.intoday.in/gallery/news-of-last-week-1-3969.html
1588,http://aajtak.intoday.in/gallery/top-news-of-31th-october-2013-1-5985.html
1589,http://aajtak.intoday.in/gallery/newsreel-06-feb-2014-1-6344.html
1590,http://aajtak.intoday.in/gallery/top-news-of-10-february-2013-1-4893.html
1591,http://aajtak.intoday.in/gallery/amazing-pictures-of-holi-festival-in-mathura-and-across-india-1-8347.html
1592,http://aajtak.intoday.in/gallery/News-on-13-oct-2012-1-4237.html
1593,http://aajtak.intoday.in/gallery/top-news-of-16th-july-2013-in-pics-1-5547.html
1594,http://aajtak.intoday.in/gallery/maha-kumbh-mauni-amavasya-bathing-on-sunday-1-4887.html
1595,http://aajtak.intoday.in/gallery/interesting-facts-about-world-1-7070.html
1596,http://aajtak.intoday.in/gallery/padma-bhushan-to-rajesh-khanna-sharmila-tagore-1-4818.html
1597,http://aajtak.intoday.in/gallery/top-news-of-10-january-2013--1-6242.html
1598,http://aajtak.intoday.in/gallery/big-news-last-week-1-3614.html
1599,http://aajtak.intoday.in/gallery/anna-roars-again-1-3791.html
1600,http://aajtak.intoday.in/gallery/dussehra-vijayadashami-ravan-pm-modi-ramnath-kovind-1-15087.html
1601,http://aajtak.intoday.in/gallery/top-news-of-23rd-september-2015-1-9252.html
1602,http://aajtak.intoday.in/gallery/Baba-Ramdev-arrested-after-Delhi-Police-stops-his-march-1-3885.html
1603,http://aajtak.intoday.in/gallery/colgate-ABVP-protest-1-4012.html
1604,http://aajtak.intoday.in/gallery/news-on-19-july-1-5559.html
1605,http://aajtak.intoday.in/gallery/top-news-of-8th-june-2016-on-pm-modi-speech-at-washington-dc-udta-punjab-controversy-1-10483.html
1606,http://aajtak.intoday.in/gallery/pakistani-prisoner-sanaullah-ranjay-dies-1-5352.html
1607,http://aajtak.intoday.in/gallery/03-may-2012-1-3330.html
1608,http://aajtak.intoday.in/gallery/see-how-political-bigwigs-celebrated-holi-1-6513.html
1609,http://aajtak.intoday.in/gallery/photos-top-news-of-20-november-2012-1-4456.html
1610,http://aajtak.intoday.in/gallery/jk-chief-minister-mufti-mohammed-syed-threw-open-asias-largest-tulip-garden-for-public--1-8485.html
1611,http://aajtak.intoday.in/gallery/Top-stories-of-9th-November-2012-1-4397.html
1612,http://aajtak.intoday.in/gallery/tribute-being-paid-to-kargil-war-heroes-on-the-eve-of-17th-kargil-vijay-diwas-in-dras-jandk-1-10746.html
1613,http://aajtak.intoday.in/gallery/Newsreel-of-14-August-1-3891.html
1614,http://aajtak.intoday.in/gallery/know-your-rights-by-indian-railway-1-14570.html
1615,http://aajtak.intoday.in/gallery/top-news-of-6thdecember-in-pics-html-1-7909.html
1616,http://aajtak.intoday.in/gallery/uri-attack-17-jawans-killed-all-let-terrorists-dead-1-10997.html
1617,http://aajtak.intoday.in/gallery/arvind-kejriwal-meets-people-on-streets--1-8293.html
1618,http://aajtak.intoday.in/gallery/big-news-of-2nd-november-2014-in-pictures-1-7662.html
1619,http://aajtak.intoday.in/gallery/anna-hazare-begins-fast-unto-death-1-3755.html
1620,http://aajtak.intoday.in/gallery/curfew-imposed-in-kashmir-region-for-the-sixth-consecutive-day-after-anti-india-violence-following-the-recent-killing-of-burhan-wani-1-10681.html
1621,http://aajtak.intoday.in/gallery/cobra-bites-man-after-taking-selfie-1-11982.html
1622,http://aajtak.intoday.in/gallery/top-news-of-23-july-2015-in-pics-1-8962.html
1623,http://aajtak.intoday.in/gallery/mumbai-rains-hero-help-social-media-gurudwara-shelter-food-1-14390.html
1624,http://aajtak.intoday.in/gallery/ekta-kapoor-in-youth-summit-1-4037.html
1625,http://aajtak.intoday.in/gallery/pms-address-from-the-ramparts-of-the-red-fort-on-the-occasion-of-independence-day-2013-1-5676.html
1626,http://aajtak.intoday.in/gallery/big-and-top-news-of-14-april-2016-with-picture-1-10105.html
1627,http://aajtak.intoday.in/gallery/9-march-2013-newsreel-1-5053.html
1628,http://aajtak.intoday.in/gallery/narendra-modis-address-to-women-entrepreneurs-at-ficci-1-5216.html
1629,http://aajtak.intoday.in/gallery/30-august-2012-1-3990.html
1630,http://aajtak.intoday.in/gallery/top-news-of-31st-july-2016-1-10780.html
1631,http://aajtak.intoday.in/gallery/top-news-of-18th-june-2016-in-pictures-1-10537.html
1632,http://aajtak.intoday.in/gallery/top-news-of-13th-dec-2013-1-6149.html
1633,http://aajtak.intoday.in/gallery/army-launches-relief-operation-in-flood-hit-kashmir-valley-1-11890.html
1634,http://aajtak.intoday.in/gallery/top-news-of-25th-september-2014-in-pictures-1-7399.html
1635,http://aajtak.intoday.in/gallery/21-march-2013-newsreel-1-5139.html
1636,http://aajtak.intoday.in/gallery/top-news-on-27th-june-2016-1-10579.html
1637,http://aajtak.intoday.in/gallery/news-of-4-may-2013-in-photos-1-5332.html
1638,http://aajtak.intoday.in/gallery/top-news-of-9th-nov-2013-1-6017.html
1639,http://aajtak.intoday.in/gallery/digidhan-winner-list-and-profile-1-12035.html
1640,http://aajtak.intoday.in/gallery/heavy-snowfall-in-himachal-and-kashmir-1-11298.html
1641,http://aajtak.intoday.in/gallery/mumbai-metro-trial-run-with-train-draped-in-flowers--1-5318.html
1642,http://aajtak.intoday.in/gallery/top-news-of-31st-july-2015-1-9014.html
1643,http://aajtak.intoday.in/gallery/top-news-on-5th-may-2016-1-10222.html
1644,http://aajtak.intoday.in/gallery/news-on-09-april-2013-1-5219.html
1645,http://aajtak.intoday.in/gallery/08-august-2013-top-news-in-pictures-1-5648.html
1646,http://aajtak.intoday.in/gallery/Day-2-of-Annas-fast-unto-death-1-3759.html
1647,http://aajtak.intoday.in/gallery/top-news-of-22nd-may-2016-on-pm-modi-cm-arvind-kejriwal-kiran-bedi-1-10356.html
1648,http://aajtak.intoday.in/gallery/top-news-of-16th-october-2014-html-1-7554.html
1649,http://aajtak.intoday.in/gallery/08-june-2012-1-3542.html
1650,http://aajtak.intoday.in/gallery/janmashtami-1-3864.html
1651,http://aajtak.intoday.in/gallery/pm-modi-launches-skill-india-campaign-1-8930.html
1652,http://aajtak.intoday.in/gallery/top-news-of-19th-december-2015-1-9597.html
1653,http://aajtak.intoday.in/gallery/top-news-of-25th-september-2016-on-pm-modi-speech-mann-ki-baat-pakistan-un-pink-film-bjp-kerala-1-11032.html
1654,http://aajtak.intoday.in/gallery/heavy-rain-flood-rajasthan-gujarat-rescue-people-by-air-force-1-13731.html
1655,http://aajtak.intoday.in/gallery/top-news-of-20th-february-1-6397.html
1656,http://aajtak.intoday.in/gallery/big-news-of-17th-july-2014-in-pictures-1-7035.html
1657,http://aajtak.intoday.in/gallery/hyderabad-blast-these-faces-are-behind-this-blast-1-4951.html
1658,http://aajtak.intoday.in/gallery/india-today-conclave-2014-no-going-back-in-nda-says-omar-abdullah-1-6467.html
1659,http://aajtak.intoday.in/gallery/top-news-in-this-week-1-5055.html
1660,http://aajtak.intoday.in/gallery/Ramdev-ends-fast-1-3887.html
1661,http://aajtak.intoday.in/gallery/top-news-of-6th-september-2015-1-9186.html
1662,http://aajtak.intoday.in/gallery/top-news-of-24-september-2013-1-5843.html
1663,http://aajtak.intoday.in/gallery/in-pictures-top-news-of-2-october-2014-1-7456.html
1664,http://aajtak.intoday.in/gallery/top-news-of-29-august-2013-in-pics-1-5742.html
1665,http://aajtak.intoday.in/gallery/ambubasi-festival-during-monsoon-in-the-kamakhya-devi-temple-1-8817.html
1666,http://aajtak.intoday.in/gallery/top-news-of-10-june-2013-1-5442.html
1667,http://aajtak.intoday.in/gallery/news-of-last-week-1-3644.html
1668,http://aajtak.intoday.in/gallery/top-news-of-19th-january-2016-1-9701.html
1669,http://aajtak.intoday.in/gallery/03-july-2013-newsreel-1-5503.html
1670,http://aajtak.intoday.in/gallery/bihar-students-cheating-in-board-exams--1-8397.html
1671,http://aajtak.intoday.in/gallery/top-news-of-this-week-1-5014.html
1672,http://aajtak.intoday.in/gallery/rahul-gandhi-takes-train-to-punjab-to-fight-for-farmers-in-pics-1-8570.html
1673,http://aajtak.intoday.in/gallery/independence-day-celebrations-red-fort-narendra-modi-speech-1-14048.html
1674,http://aajtak.intoday.in/gallery/27-june-2014-newsreel-1-6953.html
1675,http://aajtak.intoday.in/gallery/indias-100th-space-mission-1-4041.html
1676,http://aajtak.intoday.in/gallery/pm-sonia-gandhi-inaugurate-first-rail-link-to-kashmir-valley-1-5486.html
1677,http://aajtak.intoday.in/gallery/newsreel-of-25th-april-2013-1-5293.html
1678,http://aajtak.intoday.in/gallery/top-news-of-18-december-2012-1-4631.html
1679,http://aajtak.intoday.in/gallery/top-news-of-the-02-june-2014-1-6812.html
1680,http://aajtak.intoday.in/gallery/top-news-of-1-august-2013-1-5609.html
1681,http://aajtak.intoday.in/gallery/bigg-boss-puneet-and-diandra-call-karishma-kuyein-ki-mendak-1-7926.html
1682,http://aajtak.intoday.in/gallery/top-news-of-9-january-2014-1-6239.html
1683,http://aajtak.intoday.in/gallery/pandit-ravi-shankar-1-4577.html
1684,http://aajtak.intoday.in/gallery/top-news-of-24th-october-2015-1-9357.html
1685,http://aajtak.intoday.in/gallery/top-news-of-28th-december-2015-in-pictures-1-9620.html
1686,http://aajtak.intoday.in/gallery/02-auggust-2012-1-3808.html
1687,http://aajtak.intoday.in/gallery/who-says-what-on-Presidential-election...-1-3575.html
1688,http://aajtak.intoday.in/gallery/top-news-of-29-august-2014-1-7241.html
1689,http://aajtak.intoday.in/gallery/top-news-of-2nd-february-1-6327.html
